datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date,fields.gc_obo_date_heure_restitution_c
objets-trouves-restitution,2c1e1ab932dac3b6f67c96e1e8daefe8d6f98770,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-12T06:23:59+00:00,2020-02-18T17:21:18+00:00
objets-trouves-restitution,8550d40c69091a2e0277dc12fc817da18170b350,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Valise, sac sur roulettes",Objet trouvé,2020-02-11T21:35:49+00:00,
objets-trouves-restitution,02c8e1990e23aa1fbc1d406ca73a7473cd36cfc8,2023-04-06T09:01:33.082Z,0087384008,Optique,Paris Saint-Lazare,Lunettes,Objet trouvé,2020-02-11T21:22:50+00:00,
objets-trouves-restitution,a4dc5467b01eb0fefe1acec8026027e64982a224,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-11T21:20:05+00:00,
objets-trouves-restitution,03305dd4f12c546d8282fee6f834f9ff9a638dd9,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-02-11T13:50:18+00:00,2020-02-19T13:18:47+00:00
objets-trouves-restitution,064817eb51f8f476b3ca6d4b95ae1da7aa274a8d,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-02-11T13:28:38+00:00,
objets-trouves-restitution,c1f395727d4ba9979c97a41747a9e055a4f84f68,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-02-11T13:24:37+00:00,
objets-trouves-restitution,04e0f57d0f88c6dbef456be29b358fee28213aa7,2023-04-06T09:01:33.082Z,0087384008,Optique,Paris Saint-Lazare,Lunettes,Objet trouvé,2020-02-11T12:56:23+00:00,
objets-trouves-restitution,d84295979cdc9f6228043751537f56154a28c5ee,2023-04-06T09:01:33.082Z,0087384008,"Vêtements, chaussures",Paris Saint-Lazare,"Foulard, écharpe",Objet trouvé,2020-02-11T12:46:23+00:00,
objets-trouves-restitution,ae131eccbf96741a3c43688bbc8c6b1047575dbb,2023-04-06T09:01:33.082Z,0087384008,Divers,Paris Saint-Lazare,Autres divers,Objet trouvé,2020-02-11T12:41:32+00:00,
objets-trouves-restitution,a5a6bd1f1792514a17c370f4ede5912c55464c77,2023-04-06T09:01:33.082Z,0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-02-11T12:35:09+00:00,2020-02-19T13:31:02+00:00
objets-trouves-restitution,025f42368881fa85c2c77fae20b90101bc341db8,2023-04-06T09:01:33.082Z,0087384008,Parapluies,Paris Saint-Lazare,"Parapluie télescopique, parapluie de poche",Objet trouvé,2020-02-11T12:28:33+00:00,
objets-trouves-restitution,58c1d1ee8ae783de8b97a1144a76ec31378830e8,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-02-10T19:47:45+00:00,
objets-trouves-restitution,b820342cfdd421d886fbc1b6f49953df589d227f,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-02-10T19:44:27+00:00,
