datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_date_heure_restitution_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date
objets-trouves-restitution,c846d4a531dbd68e176d29d366385d07b0ef5d6d,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T11:04:19+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-01T11:00:47+00:00
objets-trouves-restitution,d2136dae353758998ca3b9d9b26a9e6bb3a4b2ac,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T08:43:30+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-10-01T08:33:57+00:00
objets-trouves-restitution,5e334b2d28044dbf5e99ae480cae0d8705dbfe22,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-30T13:44:56+00:00
objets-trouves-restitution,e85183bedceb5359acba2573724855c68619f0f3,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-09-27T17:20:33+00:00
objets-trouves-restitution,7136b36b30e73fba123bf21989792c2d3c676b1d,2023-04-06T09:01:33.082Z,0087547000,2019-09-27T17:15:06+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-09-27T17:07:43+00:00
objets-trouves-restitution,b62afd79e33073f8d2d72941968882b5201ce945,2023-04-06T09:01:33.082Z,0087547000,2019-10-10T10:35:37+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-09-27T09:05:50+00:00
objets-trouves-restitution,813406c8195f6b5497d28f089c4e011f413f9706,2023-04-06T09:01:33.082Z,0087547000,2019-09-26T17:02:03+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-26T16:02:14+00:00
objets-trouves-restitution,108391c77aa8d5b7c75b56241630f30cd179b53e,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-26T15:17:52+00:00
objets-trouves-restitution,252c69ceb6101dda113eeb1f09e59dbd05e5846d,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2019-09-26T10:32:29+00:00
objets-trouves-restitution,ab430e035fb8b02d0c5d433e3ef552d00ea07f74,2023-04-06T09:01:33.082Z,0087547000,2019-10-02T08:05:14+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-09-24T13:50:22+00:00
objets-trouves-restitution,5473ce4c50f9cb44e00403d9fbb2f8b01d1ea608,2023-04-06T09:01:33.082Z,0087547000,2019-09-24T13:43:41+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2019-09-24T13:36:15+00:00
objets-trouves-restitution,a78fff6b92c73c6c58041e4e3b95e5a6dea537ba,2023-04-06T09:01:33.082Z,0087547000,2019-09-27T16:53:56+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-09-24T13:26:48+00:00
objets-trouves-restitution,3ee47db0e004904b9a075fd3c822d1dd171eca9d,2023-04-06T09:01:33.082Z,0087547000,2020-06-06T10:54:11+00:00,"Vélos, trottinettes, accessoires 2 roues",Paris Austerlitz,Vélo,Objet trouvé,2019-09-24T07:26:08+00:00
objets-trouves-restitution,bcabc93fe91eebed61f8deed10f1582c5d73be53,2023-04-06T09:01:33.082Z,0087547000,2019-09-21T11:25:08+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-09-21T11:12:03+00:00
objets-trouves-restitution,2894f52cff9e1b251719a823ac294d68df92fd7c,2023-04-06T09:01:33.082Z,0087547000,,Pièces d'identités et papiers personnels,Paris Austerlitz,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2019-09-20T10:04:24+00:00
objets-trouves-restitution,cd02ba6073e7f33740ac4f3d5558dd05e0942aae,2023-04-06T09:01:33.082Z,0087547000,2019-09-19T12:49:58+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-09-19T12:45:51+00:00
objets-trouves-restitution,5d5a3aeffc0a07e93c916d313ad28459167cf7a3,2023-04-06T09:01:33.082Z,0087547000,2019-09-19T10:49:32+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-09-19T10:44:02+00:00
objets-trouves-restitution,57a8445c144656c544cb2f38c776715d4935ea21,2023-04-06T09:01:33.082Z,0087547000,2019-09-24T10:22:17+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-09-19T08:00:27+00:00
objets-trouves-restitution,53a4f2c77722bc7a837494e5f0452b5c243ca91a,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-18T13:54:49+00:00
objets-trouves-restitution,6f39e2eb390c89c7648ba68c046cf304f7c44b99,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-18T13:07:00+00:00
objets-trouves-restitution,e8ddfa77475d15ed86adef9ffb518031166477e6,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T13:10:01+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2019-09-18T12:33:56+00:00
objets-trouves-restitution,79a3b6147220515395b4c3ce691c4ef4bd6d6cf7,2023-04-06T09:01:33.082Z,0087547000,2019-09-17T17:26:20+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-09-17T15:07:03+00:00
objets-trouves-restitution,93458bae3378522913b233d19f5ead5404ab123a,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T13:23:45+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-17T13:04:04+00:00
objets-trouves-restitution,2de9310120702e39a7fb38a494a585e7307b7ad1,2023-04-06T09:01:33.082Z,0087547000,2019-09-16T16:42:45+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-09-16T14:12:04+00:00
objets-trouves-restitution,0ab0cc891c9c63a2ef876edc722e7217fa4080e4,2023-04-06T09:01:33.082Z,0087547000,2019-09-16T13:54:16+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-09-16T10:56:35+00:00
objets-trouves-restitution,3b0c7cd70364a943aeaea94cb3f69650dd554114,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-09-12T13:41:34+00:00
objets-trouves-restitution,97feef188f046a33ea35892f050bab69bd8f0b10,2023-04-06T09:01:33.082Z,0087547000,2019-09-16T14:02:27+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-12T11:30:06+00:00
objets-trouves-restitution,d178df5575bd9111d1459483e9200d9739390a12,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-09-11T09:26:22+00:00
objets-trouves-restitution,df3f8b1d290dfe3e35b31776248fa7f50a2afab5,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-09-11T07:27:47+00:00
objets-trouves-restitution,04057a1a0de230864e4ef638419b1cc4a00952fe,2023-04-06T09:01:33.082Z,0087547000,2019-09-11T08:50:12+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-09-10T17:33:39+00:00
objets-trouves-restitution,c7f658fb215388473451223c6f34012e3a2ada51,2023-04-06T09:01:33.082Z,0087547000,2019-10-02T14:25:08+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-10T10:10:37+00:00
objets-trouves-restitution,79c3673d3e47c218cdf5abcfa90deb3a031d9830,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-09-10T10:06:14+00:00
objets-trouves-restitution,b5981fcda7b0eabf8ce71a1f858d37e574e754d9,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T13:04:03+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-09-10T10:03:47+00:00
objets-trouves-restitution,d56dbed9eafaf12efc856192272f7692baaca57e,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-09-10T10:01:01+00:00
objets-trouves-restitution,58e4dd36071bc09a020d8cbe08c9fe656fba9523,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-09-10T09:58:39+00:00
objets-trouves-restitution,565701ee18cd80ed032bcb9f9a6c99c47edc7f3b,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-09-10T09:55:20+00:00
objets-trouves-restitution,0c379678544af05cf133ba83fba61af7a0d6a012,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2019-09-10T09:44:12+00:00
objets-trouves-restitution,5ac848c335838d0696c41d96c33e4601a8738125,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-09-10T08:57:26+00:00
objets-trouves-restitution,89092dc13b0528b2c4b2ebef5b941cd3cc024062,2023-04-06T09:01:33.082Z,0087547000,2019-09-09T06:34:19+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-09-09T06:28:35+00:00
objets-trouves-restitution,71464ba047bee88f3d259d0d0f10777cfaffc328,2023-04-06T09:01:33.082Z,0087547000,2019-09-07T08:19:15+00:00,Optique,Paris Austerlitz,Lunettes en étui,Objet trouvé,2019-09-07T08:14:55+00:00
objets-trouves-restitution,b17b9a7f41b3ef345c08804e3ad3790c81265443,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T13:27:18+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-09-06T11:52:34+00:00
objets-trouves-restitution,ae2f27c20ece288277384881f1b0a9a3a4bc3a40,2023-04-06T09:01:33.082Z,0087547000,2019-09-05T08:19:05+00:00,Articles médicaux,Paris Austerlitz,Appareils auditifs,Objet trouvé,2019-09-05T08:16:20+00:00
objets-trouves-restitution,7c5d9fcc56521129e2493c2c13530dd76147d571,2023-04-06T09:01:33.082Z,0087547000,2019-09-04T17:07:21+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-09-04T16:59:39+00:00
objets-trouves-restitution,8b068b8db546cca22f00d4e0fc5e9e8664ad025e,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T13:25:09+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-09-04T12:38:27+00:00
objets-trouves-restitution,ccaf9fa6db372a48040a7171cc8ccfee63c5fc73,2023-04-06T09:01:33.082Z,0087547000,2019-10-01T13:25:56+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,Pièce d'identité personnelle et autre,Objet trouvé,2019-09-03T10:33:42+00:00
objets-trouves-restitution,9c02c4b3eebccb81b526609c897b3b6bfd51f935,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-08-31T06:36:31+00:00
objets-trouves-restitution,b1a1a4aaa97d17900aa55951a7fb2aaf12728a54,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-08-30T17:11:02+00:00
objets-trouves-restitution,ae371c9305ee18be5ad5b519a19507a9534046ba,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-08-30T15:04:49+00:00
objets-trouves-restitution,90dcfaf366e97488b6c1000cc32c0057bce0300d,2023-04-06T09:01:33.082Z,0087547000,2019-08-30T15:49:03+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-08-30T09:58:21+00:00
objets-trouves-restitution,b5d877af8452c5c2b357ef8b5cc0708255d21f5b,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:52:42+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Appareil audio portable (lecteur de CD, baladeur MP3, iPod, ... )",Objet trouvé,2019-08-29T08:01:00+00:00
